"id","model","year","transmission","mileage","fueltype","tax","mpg","engineSize"
12291,"Focus",2017,"Semi-Auto",38729,"Petrol",125,51.4,1
13816,"Focus",2012,"Manual",44988,"Petrol",30,56.5,1
8276,"Focus",2019,"Manual",4000,"Petrol",145,60.1,1
16636,"Kuga",2018,"Manual",34003,"Petrol",145,45.6,1.5
4117,"Kuga",2014,"Manual",35210,"Petrol",200,42.8,1.6
2041,"Fiesta",2018,"Manual",10356,"Petrol",145,65.7,1
15076,"EcoSport",2019,"Automatic",433,"Petrol",150,45.6,1
3743,"EcoSport",2017,"Manual",22291,"Petrol",125,52.3,1
17749,"KA",2015,"Manual",29444,"Petrol",30,57.7,1.2
15552,"Focus",2017,"Manual",14724,"Petrol",20,60.1,1
5521,"Fiesta",2019,"Manual",2555,"Petrol",145,48.7,1.1
3783,"Fiesta",2013,"Manual",28708,"Petrol",0,65.7,1
12010,"Fiesta",2017,"Manual",5924,"Petrol",150,47.9,1.6
1207,"EcoSport",2019,"Manual",5846,"Petrol",150,52.3,1
9927,"Focus",2018,"Manual",33019,"Diesel",145,74.3,1.5
14194,"B-MAX",2016,"Manual",12444,"Diesel",0,74.4,1.5
4768,"Fiesta",2016,"Manual",9855,"Petrol",0,65.7,1
9355,"Fiesta",2018,"Manual",21090,"Petrol",145,56.5,1
4526,"Kuga",2017,"Manual",25267,"Diesel",145,64.2,1.5
4423,"Fiesta",2017,"Manual",25082,"Petrol",145,64.2,1.1
11804,"Fiesta",2018,"Manual",17742,"Petrol",145,62.8,1
8791,"Ka+",2019,"Manual",1645,"Petrol",145,47.9,1.2
17252,"Kuga",2014,"Manual",28000,"Diesel",145,53.3,2
10630,"Fiesta",2018,"Manual",10097,"Petrol",145,65.7,1
10261,"Focus",2018,"Automatic",8000,"Diesel",145,64.2,2
14334,"Fiesta",2018,"Manual",14961,"Petrol",145,55.4,1.1
5957,"Focus",2019,"Manual",2160,"Petrol",150,58.9,1
13163,"Fiesta",2019,"Semi-Auto",1973,"Petrol",150,48.7,1
14242,"Kuga",2016,"Manual",53592,"Diesel",125,60.1,2
2061,"Fiesta",2019,"Manual",11086,"Diesel",150,55.4,1.5
213,"Kuga",2016,"Semi-Auto",11221,"Diesel",145,54.3,2
16522,"Mondeo",2018,"Automatic",32416,"Diesel",145,45.6,2
10174,"EcoSport",2019,"Manual",4357,"Petrol",145,53.3,1
13338,"Fiesta",2018,"Manual",12000,"Petrol",145,65.7,1
5475,"Fiesta",2017,"Manual",6195,"Petrol",145,65.7,1
17349,"Focus",2008,"Manual",89000,"Petrol",205,42.2,1.6
15791,"Focus",2017,"Manual",20254,"Diesel",0,74.3,1.5
17941,"Puma",2020,"Manual",1879,"Petrol",145,50.4,1
4383,"Focus",2019,"Manual",2905,"Petrol",145,60.1,1
55,"Focus",2019,"Manual",8131,"Petrol",145,58.9,1
1593,"Ka+",2017,"Manual",7000,"Petrol",150,57.7,1.2
6066,"Focus",2015,"Manual",60661,"Petrol",20,60.1,1
8820,"Ka+",2018,"Manual",5846,"Petrol",145,47.9,1.2
2820,"Fiesta",2014,"Manual",47000,"Petrol",0,65.7,1
5212,"Focus",2019,"Manual",13712,"Petrol",145,58.9,1
4910,"Fiesta",2014,"Manual",23777,"Petrol",0,65.7,1
7160,"Focus",2016,"Manual",49286,"Petrol",20,60.1,1
17639,"Fiesta",2017,"Manual",18956,"Petrol",150,65.7,1
6202,"Focus",2017,"Manual",15712,"Diesel",145,74.3,1.5
1424,"Fiesta",2018,"Manual",11377,"Petrol",145,64.2,1.1
5388,"Focus",2019,"Manual",4487,"Petrol",145,60.1,1
10276,"Kuga",2017,"Semi-Auto",18066,"Diesel",145,54.3,2
944,"Kuga",2019,"Manual",6157,"Diesel",145,54.3,1.5
7503,"Ka+",2018,"Manual",1972,"Petrol",145,47.9,1.2
7945,"Fiesta",2018,"Manual",37564,"Petrol",145,56.5,1
3882,"Focus",2017,"Manual",16122,"Petrol",145,60.1,1
6858,"EcoSport",2015,"Manual",22000,"Petrol",125,52.3,1
10534,"Fiesta",2017,"Manual",43786,"Petrol",0,65.7,1
1416,"Mondeo",2014,"Manual",58372,"Diesel",30,62.8,2
10879,"Kuga",2017,"Manual",19739,"Diesel",145,60.1,2
13260,"EcoSport",2017,"Manual",24415,"Petrol",150,52.3,1
9607,"Focus",2020,"Manual",10,"Petrol",150,60.1,1
14570,"Focus",2017,"Automatic",22436,"Petrol",145,51.4,1
7732,"Mondeo",2019,"Automatic",8865,"Diesel",145,58.9,2
8869,"Focus",2019,"Manual",6330,"Petrol",145,60.1,1
7893,"Focus",2017,"Manual",14554,"Diesel",145,74.3,1.5
10019,"Fiesta",2018,"Manual",3105,"Petrol",145,65.7,1
980,"Fiesta",2017,"Manual",12061,"Diesel",145,78.5,1.5
12928,"Fiesta",2018,"Manual",28842,"Petrol",145,56.5,1
5560,"Fiesta",2016,"Manual",27470,"Petrol",0,65.7,1
7771,"C-MAX",2017,"Manual",20357,"Petrol",150,55.4,1
1192,"B-MAX",2017,"Manual",17459,"Petrol",145,47.1,1.4
3462,"Ka+",2018,"Manual",8714,"Petrol",145,54.3,1.2
1166,"Fiesta",2018,"Manual",20860,"Petrol",145,65.7,1
3734,"C-MAX",2015,"Manual",29110,"Diesel",20,68.9,1.5
7213,"Fiesta",2017,"Manual",25366,"Petrol",0,65.7,1
3808,"Fiesta",2018,"Manual",17476,"Petrol",145,64.2,1.1
12623,"Fiesta",2018,"Semi-Auto",6834,"Petrol",150,48.7,1
7637,"Fiesta",2016,"Manual",16494,"Petrol",125,54.3,1.2
6136,"Kuga",2017,"Manual",16620,"Diesel",125,60.1,2
6402,"Fiesta",2018,"Manual",14401,"Petrol",150,65.7,1
14503,"Mondeo",2016,"Manual",132000,"Diesel",30,62.8,2
15566,"Focus",2015,"Manual",54451,"Diesel",0,74.3,1.5
9326,"Fiesta",2016,"Manual",45000,"Diesel",0,78.5,1.5
4920,"EcoSport",2017,"Manual",9862,"Petrol",125,52.3,1
1421,"Focus",2014,"Manual",18680,"Diesel",20,67.3,1.6
8022,"Fiesta",2017,"Manual",14488,"Petrol",145,54.3,1.2
12687,"Focus",2017,"Manual",22060,"Petrol",200,41.5,2
687,"C-MAX",2017,"Manual",31877,"Diesel",20,68.9,1.5
14396,"Fiesta",2015,"Manual",22501,"Diesel",0,78.5,1.5
15020,"B-MAX",2017,"Automatic",19678,"Petrol",160,44.1,1.6
10738,"Focus",2019,"Manual",4000,"Petrol",145,34.5,2.3
16794,"B-MAX",2014,"Manual",22595,"Petrol",30,57.7,1
8624,"Kuga",2017,"Manual",23444,"Diesel",145,64.2,1.5
6457,"B-MAX",2013,"Manual",26046,"Petrol",145,47.1,1.4
16289,"Kuga",2015,"Manual",30268,"Diesel",125,60.1,2
4715,"Focus",2018,"Manual",8976,"Petrol",145,57.7,1
5299,"Fiesta",2018,"Manual",7184,"Petrol",145,64.2,1.1
7533,"EcoSport",2019,"Semi-Auto",1379,"Petrol",145,45.6,1
3027,"Ka+",2017,"Manual",15823,"Petrol",145,57.7,1.2
7643,"Kuga",2015,"Manual",38500,"Diesel",145,54.3,2
14477,"Focus",2016,"Manual",25286,"Diesel",0,74.3,1.5
16382,"Grand C-MAX",2012,"Manual",71848,"Petrol",200,40.9,1.6
16301,"Focus",2017,"Automatic",49773,"Petrol",145,51.4,1
5804,"Focus",2017,"Semi-Auto",10672,"Diesel",0,74.3,1.5
12387,"Focus",2019,"Automatic",3790,"Diesel",145,64.2,2
11234,"Kuga",2016,"Automatic",30225,"Petrol",235,38.2,1.5
3037,"Kuga",2019,"Manual",4195,"Diesel",145,54.3,1.5
5704,"Focus",2015,"Manual",33986,"Petrol",200,41.5,2
6408,"Fiesta",2015,"Manual",38185,"Diesel",0,78.5,1.5
8295,"Fiesta",2013,"Manual",49549,"Petrol",0,65.7,1
1607,"Fiesta",2017,"Manual",25316,"Petrol",145,54.3,1.2
6263,"Focus",2017,"Manual",17797,"Petrol",20,61.4,1
3911,"Focus",2017,"Manual",19419,"Petrol",145,60.1,1
7141,"Fiesta",2017,"Manual",9823,"Petrol",145,62.8,1
13900,"Fiesta",2009,"Manual",29000,"Diesel",0,76.3,1.6
7762,"Ka+",2018,"Manual",7670,"Petrol",145,54.3,1.2
499,"Focus",2019,"Manual",6233,"Diesel",145,74.3,1.5
6552,"Fiesta",2017,"Automatic",12974,"Petrol",145,57.7,1
9299,"Fiesta",2018,"Manual",20800,"Petrol",145,58.9,1
3581,"Fiesta",2016,"Manual",18005,"Petrol",125,54.3,1.2
6164,"Fiesta",2015,"Manual",21036,"Petrol",125,54.3,1.2
12150,"Fiesta",2019,"Manual",4061,"Petrol",150,60.1,1
7491,"Fiesta",2019,"Semi-Auto",1002,"Petrol",145,48.7,1
1672,"Focus",2018,"Manual",28879,"Petrol",145,60.1,1
3161,"Kuga",2017,"Manual",28608,"Diesel",145,54.3,2
1812,"S-MAX",2018,"Manual",8662,"Diesel",145,56.5,2
11437,"Kuga",2019,"Manual",3721,"Diesel",145,47.9,2
11241,"Kuga",2019,"Manual",2500,"Petrol",145,34.4,1.5
11191,"Fiesta",2018,"Manual",15098,"Petrol",145,65.7,1
10447,"Edge",2018,"Semi-Auto",9600,"Diesel",145,47.9,2
10708,"Fiesta",2017,"Manual",12295,"Petrol",0,65.7,1
4128,"Grand C-MAX",2017,"Manual",15371,"Petrol",30,54.3,1
9116,"Fiesta",2018,"Manual",19583,"Petrol",145,65.7,1
10012,"Fiesta",2019,"Manual",13491,"Petrol",145,58.9,1
6852,"C-MAX",2016,"Automatic",4520,"Diesel",20,64.2,1.5
11451,"Kuga",2018,"Manual",28991,"Diesel",145,64.2,1.5
14206,"Grand C-MAX",2016,"Manual",36511,"Diesel",30,64.2,1.5
3708,"Fiesta",2017,"Manual",23534,"Petrol",145,65.7,1
11739,"Fiesta",2017,"Semi-Auto",28405,"Petrol",0,57.7,1
2929,"Focus",2018,"Manual",30098,"Diesel",145,80.7,1.5
15184,"Fiesta",2016,"Manual",36421,"Petrol",0,65.7,1
15443,"Fiesta",2017,"Manual",20914,"Petrol",0,65.7,1
8260,"Fiesta",2017,"Manual",20050,"Petrol",145,47.9,1.6
5613,"Fiesta",2013,"Manual",31690,"Petrol",30,54.3,1.2
14502,"Kuga",2015,"Manual",128000,"Diesel",150,54.3,2
11199,"EcoSport",2020,"Manual",1820,"Petrol",145,52.3,1
8274,"Focus",2019,"Manual",8836,"Petrol",145,60.1,1
9522,"Fiesta",2017,"Manual",15000,"Petrol",145,65.7,1
3455,"Ka+",2018,"Manual",22013,"Petrol",145,57.7,1.2
4358,"EcoSport",2017,"Manual",20651,"Petrol",125,52.3,1
3695,"Focus",2017,"Manual",33196,"Diesel",145,74.3,1.5
16872,"Fiesta",2016,"Manual",65140,"Petrol",0,65.7,1
3920,"Fiesta",2017,"Manual",17027,"Petrol",145,64.2,1.1
17168,"Focus",2016,"Manual",39094,"Petrol",20,61.4,1
15236,"Fiesta",2017,"Manual",20479,"Petrol",145,47.9,1.6
7608,"Focus",2013,"Manual",59669,"Petrol",30,56.5,1
17831,"Focus",2019,"Automatic",906,"Petrol",150,50.4,1
17489,"Fiesta",2018,"Manual",29740,"Petrol",145,65.7,1
14653,"Focus",2018,"Manual",17330,"Diesel",145,74.3,1.5
596,"Tourneo Connect",2019,"Manual",4605,"Diesel",145,61.4,1.5
5075,"Focus",2016,"Manual",49974,"Diesel",0,74.3,1.5
3909,"Focus",2017,"Manual",18676,"Petrol",145,60.1,1
12918,"Fiesta",2018,"Manual",23608,"Petrol",145,65.7,1
16789,"Focus",2007,"Manual",78000,"Diesel",125,58.9,1.6
10388,"EcoSport",2017,"Manual",17236,"Petrol",125,53.3,1
907,"B-MAX",2018,"Manual",4723,"Petrol",145,55.4,1
3716,"Focus",2018,"Manual",13000,"Petrol",145,58.9,1
16951,"S-MAX",2007,"Manual",129000,"Diesel",200,45.6,1.8
13950,"Focus",2017,"Manual",13000,"Petrol",20,61.4,1
1284,"Fiesta",2016,"Manual",33254,"Petrol",20,62.8,1
2777,"Fiesta",2016,"Manual",38914,"Petrol",0,65.7,1
1365,"Kuga",2018,"Semi-Auto",23995,"Diesel",145,47.9,2
12253,"Fiesta",2017,"Manual",16092,"Petrol",145,65.7,1
1272,"Fiesta",2018,"Manual",25169,"Petrol",145,56.5,1
12608,"Fiesta",2016,"Semi-Auto",5546,"Petrol",145,47.9,1.6
6199,"Mondeo",2016,"Manual",80085,"Diesel",0,78.5,1.5
14665,"Focus",2016,"Manual",31309,"Petrol",20,60.1,1
8945,"Fiesta",2018,"Manual",10815,"Petrol",145,64.2,1.1
10233,"Fiesta",2018,"Manual",14806,"Petrol",150,62.8,1
978,"Focus",2017,"Manual",26029,"Diesel",0,74.3,1.5
15898,"Fiesta",2017,"Manual",17025,"Diesel",145,78.5,1.5
4241,"C-MAX",2017,"Manual",31743,"Diesel",20,68.9,1.5
2405,"Focus",2017,"Manual",16121,"Diesel",150,74.3,1.5
17871,"Fiesta",2018,"Manual",11131,"Petrol",145,55.4,1.1
5062,"Focus",2019,"Manual",12388,"Diesel",145,74.3,1.5
10929,"C-MAX",2017,"Manual",16470,"Petrol",30,55.4,1
5359,"Focus",2016,"Manual",37460,"Diesel",0,74.3,1.5
14053,"Fiesta",2017,"Manual",23000,"Petrol",145,47.9,1.6
9541,"C-MAX",2017,"Manual",33115,"Diesel",20,68.9,1.5
8922,"Fiesta",2017,"Manual",28294,"Petrol",145,65.7,1
6869,"Focus",2018,"Automatic",10311,"Petrol",150,46.3,1.5
7556,"Fiesta",2019,"Manual",7118,"Petrol",150,60.1,1
7660,"Fiesta",2015,"Semi-Auto",25047,"Petrol",0,57.7,1
8726,"Fiesta",2018,"Manual",15141,"Petrol",150,64.2,1.1
17890,"Tourneo Custom",2018,"Manual",30732,"Diesel",145,32.5,2
13394,"Fiesta",2018,"Manual",16988,"Petrol",145,56.5,1
13119,"Focus",2016,"Manual",51552,"Diesel",0,74.3,1.5
15700,"Kuga",2014,"Manual",39000,"Diesel",205,47.9,2
12100,"EcoSport",2018,"Manual",12667,"Diesel",145,68.9,1.5
4288,"B-MAX",2013,"Semi-Auto",55920,"Petrol",165,44.1,1.6
16765,"Focus",2015,"Manual",41699,"Diesel",20,67.3,2
14569,"Fiesta",2014,"Manual",45379,"Petrol",145,47.9,1.6
6397,"Fiesta",2018,"Manual",13666,"Petrol",145,56.5,1
5758,"S-MAX",2017,"Manual",35201,"Diesel",125,51.4,2
7434,"Fiesta",2017,"Manual",11925,"Petrol",0,65.7,1
7317,"Fiesta",2017,"Manual",47751,"Petrol",145,65.7,1
15758,"Fiesta",2013,"Manual",47157,"Petrol",30,54.3,1.2
4802,"B-MAX",2013,"Semi-Auto",16736,"Petrol",165,44.1,1.6
17324,"B-MAX",2013,"Manual",56650,"Petrol",30,57.7,1
1687,"EcoSport",2017,"Manual",27280,"Petrol",125,52.3,1
8407,"Focus",2019,"Manual",3575,"Petrol",145,60.1,1
1337,"Kuga",2018,"Manual",10945,"Diesel",145,64.2,1.5
11882,"EcoSport",2018,"Manual",12202,"Petrol",150,54.3,1
4189,"Focus",2017,"Manual",41068,"Diesel",0,74.3,1.5
15524,"Fiesta",2017,"Manual",7626,"Petrol",20,62.8,1
1286,"Focus",2015,"Manual",46010,"Diesel",20,67.3,1.6
529,"Ka+",2019,"Manual",2520,"Petrol",145,43.5,1.2
446,"Focus",2016,"Manual",36087,"Diesel",0,74.3,1.5
6803,"Focus",2019,"Manual",10000,"Petrol",145,58.9,1
12312,"Focus",2016,"Semi-Auto",15357,"Diesel",30,64.2,2
13590,"KA",2013,"Manual",40000,"Petrol",30,57.7,1.2
14766,"Mondeo",2019,"Manual",17984,"Diesel",150,62.8,2
10323,"Kuga",2019,"Manual",151,"Diesel",145,38.2,2
12460,"Fiesta",2017,"Manual",16139,"Petrol",145,47.9,1.6
12630,"Focus",2017,"Manual",8813,"Petrol",145,41.5,2
5181,"S-MAX",2017,"Manual",20397,"Diesel",125,52.3,2
3273,"Fiesta",2019,"Manual",8043,"Petrol",145,58.9,1
16251,"Mondeo",2015,"Manual",150890,"Diesel",30,65.7,2
4619,"Grand C-MAX",2013,"Manual",35765,"Diesel",125,60.1,1.6
3204,"Fiesta",2016,"Manual",14038,"Petrol",0,65.7,1
3869,"Fiesta",2018,"Manual",16390,"Petrol",145,64.2,1.1
9332,"Fiesta",2018,"Manual",22200,"Petrol",145,56.5,1
6109,"Tourneo Custom",2016,"Manual",11960,"Diesel",200,44.8,2
8678,"Fiesta",2018,"Manual",7760,"Petrol",145,65.7,1
2433,"Fiesta",2018,"Manual",18847,"Diesel",145,88.3,1.5
12157,"EcoSport",2019,"Manual",11960,"Petrol",150,52.3,1
17761,"C-MAX",2007,"Manual",82000,"Petrol",235,39.8,1.8
7764,"Fiesta",2016,"Manual",31003,"Petrol",0,65.7,1
2816,"Fiesta",2016,"Manual",10864,"Petrol",125,54.3,1.2
14951,"Fiesta",2013,"Manual",39315,"Diesel",0,78.5,1.6
11969,"Kuga",2018,"Automatic",717,"Petrol",145,31,1.5
13319,"Fiesta",2019,"Manual",8403,"Petrol",145,55.4,1
7328,"Fiesta",2015,"Manual",33490,"Petrol",125,54.3,1.2
12981,"Focus",2019,"Automatic",9662,"Diesel",145,74.3,1.5
13499,"Kuga",2019,"Manual",9136,"Diesel",145,38.2,2
3392,"Kuga",2018,"Manual",9660,"Petrol",150,39.2,1.5
8219,"Fiesta",2018,"Manual",5151,"Petrol",150,58.9,1
6669,"Fiesta",2017,"Manual",16626,"Petrol",145,65.7,1
7847,"Focus",2018,"Manual",22656,"Petrol",150,60.1,1
7306,"Kuga",2017,"Manual",28079,"Diesel",150,54.3,2
4041,"Fiesta",2019,"Semi-Auto",1265,"Petrol",145,48.7,1
15691,"Fiesta",2016,"Manual",24989,"Petrol",0,65.7,1
7199,"EcoSport",2019,"Manual",4654,"Petrol",145,51.4,1
3093,"Kuga",2019,"Semi-Auto",11111,"Diesel",145,37.2,2
2366,"Ka+",2016,"Manual",13865,"Petrol",30,57.7,1.2
268,"Kuga",2017,"Manual",41457,"Diesel",150,54.3,2
9017,"Fiesta",2015,"Manual",23326,"Petrol",0,65.7,1
13944,"Kuga",2019,"Manual",8638,"Diesel",145,36.7,2
17508,"Fiesta",2017,"Manual",27725,"Petrol",0,65.7,1
2194,"B-MAX",2016,"Automatic",25109,"Petrol",160,44.1,1.6
13076,"Fiesta",2016,"Automatic",11306,"Petrol",0,57.7,1
4767,"Fiesta",2018,"Manual",6499,"Petrol",145,64.2,1.1
4831,"Focus",2017,"Manual",7426,"Petrol",20,60.1,1
10463,"EcoSport",2018,"Manual",1090,"Petrol",145,54.3,1
1479,"Focus",2019,"Automatic",2314,"Petrol",145,39.2,1.5
5565,"Focus",2019,"Manual",2492,"Petrol",145,60.1,1
15687,"Mondeo",2011,"Manual",137000,"Diesel",145,53.3,2
16687,"Kuga",2017,"Automatic",30547,"Diesel",145,54.3,2
3151,"Kuga",2017,"Semi-Auto",28291,"Diesel",150,54.3,2
13616,"Fiesta",2017,"Manual",28036,"Petrol",125,54.3,1.2
16146,"Ka+",2019,"Manual",2418,"Petrol",150,43.5,1.2
17162,"KA",2012,"Manual",47000,"Petrol",30,57.7,1.2
12061,"Kuga",2017,"Manual",25994,"Petrol",150,45.6,1.5
5757,"Fiesta",2014,"Manual",33909,"Petrol",0,65.7,1
1631,"Focus",2019,"Automatic",10554,"Petrol",145,47.9,1.5
4786,"Fiesta",2016,"Manual",11805,"Petrol",0,65.7,1
4220,"Mondeo",2015,"Manual",37114,"Petrol",145,48.7,1.5
10234,"Focus",2018,"Manual",15919,"Petrol",145,57.7,1
12766,"Fiesta",2018,"Manual",31336,"Petrol",145,65.7,1
2197,"Tourneo Custom",2017,"Manual",64432,"Diesel",145,44.8,2
11822,"Fiesta",2019,"Manual",7949,"Petrol",145,56.5,1
7680,"Kuga",2017,"Manual",17003,"Diesel",145,54.3,2
9510,"Fiesta",2017,"Manual",13029,"Petrol",0,65.7,1
11311,"Fiesta",2018,"Manual",37700,"Petrol",145,65.7,1
1527,"Focus",2019,"Manual",6,"Petrol",145,60.1,1
8081,"Fiesta",2018,"Manual",9102,"Petrol",145,65.7,1
10869,"Focus",2018,"Manual",22465,"Petrol",145,60.1,1
9643,"Ka+",2018,"Manual",1295,"Petrol",150,48.7,1.2
15273,"EcoSport",2017,"Manual",23447,"Petrol",125,52.3,1
3223,"Focus",2017,"Manual",21661,"Diesel",145,67.3,2
15613,"B-MAX",2015,"Automatic",18659,"Petrol",160,44.1,1.6
12551,"Focus",2018,"Manual",10041,"Petrol",145,60.1,1
8854,"Fiesta",2018,"Manual",7485,"Petrol",145,65.7,1
17883,"Fiesta",2018,"Manual",29200,"Petrol",150,65.7,1
10714,"Fiesta",2018,"Manual",7000,"Petrol",145,58.9,1
17008,"Kuga",2017,"Manual",82240,"Diesel",145,54.3,2
12324,"Fiesta",2019,"Manual",3754,"Petrol",145,55.4,1
13213,"Fiesta",2016,"Manual",23412,"Petrol",0,65.7,1
11031,"Focus",2017,"Manual",70348,"Diesel",0,74.3,1.5
461,"Kuga",2017,"Manual",6038,"Diesel",150,54.3,2
5876,"Ka+",2017,"Manual",45613,"Petrol",30,57.7,1.2
16411,"Focus",2016,"Manual",23306,"Diesel",0,74.3,1.5
16531,"Focus",2017,"Manual",17296,"Diesel",145,74.3,1.5
3137,"Ka+",2017,"Manual",24402,"Petrol",145,57.7,1.2
5572,"Ka+",2018,"Manual",50,"Petrol",145,47.9,1.2
12365,"Focus",2017,"Manual",12965,"Petrol",145,41.5,2
4121,"Focus",2016,"Manual",25325,"Petrol",20,60.1,1
516,"Focus",2017,"Manual",11292,"Petrol",125,51.4,1.5
9130,"Fiesta",2014,"Manual",35000,"Petrol",0,65.7,1
2238,"Kuga",2017,"Manual",20530,"Diesel",145,54.3,2
16713,"KA",2013,"Manual",69000,"Petrol",30,57.7,1.2
8207,"B-MAX",2017,"Manual",5436,"Petrol",150,55.4,1
8541,"Fiesta",2019,"Manual",15,"Petrol",145,58.9,1
13148,"Focus",2019,"Manual",11979,"Petrol",150,60.1,1
14368,"Mondeo",2002,"Manual",136784,"Petrol",300,36.2,1.8
5739,"C-MAX",2018,"Manual",4929,"Petrol",145,55.4,1
15489,"Fiesta",2019,"Manual",11260,"Petrol",145,60.1,1
12951,"Focus",2018,"Manual",16706,"Petrol",145,60.1,1
2317,"Fiesta",2016,"Manual",28290,"Petrol",125,54.3,1.2
2664,"Focus",2016,"Manual",30086,"Diesel",0,74.3,1.5
2739,"Focus",2018,"Manual",29730,"Petrol",145,58.9,1
4433,"Ka+",2018,"Manual",7768,"Petrol",145,57.7,1.2
3511,"Kuga",2017,"Manual",20857,"Diesel",145,54.3,2
12114,"Fiesta",2017,"Manual",35924,"Petrol",0,65.7,1
6243,"C-MAX",2015,"Manual",46973,"Diesel",20,68.9,1.5
17693,"Kuga",2017,"Manual",18018,"Diesel",125,60.1,2
1878,"Fiesta",2013,"Manual",33614,"Diesel",0,76.4,1.5
8983,"Fiesta",2017,"Manual",21687,"Petrol",145,65.7,1
10610,"Fiesta",2018,"Manual",16906,"Petrol",145,65.7,1
10324,"C-MAX",2017,"Manual",21295,"Petrol",160,44.1,1.6
10015,"Focus",2019,"Manual",12700,"Petrol",145,58.9,1
5856,"Fiesta",2018,"Manual",28949,"Petrol",145,56.5,1
11136,"Fiesta",2019,"Manual",14459,"Petrol",145,58.9,1
3774,"Fiesta",2018,"Manual",5732,"Petrol",145,55.4,1.1
3830,"Fiesta",2017,"Manual",24872,"Petrol",145,64.2,1.1
17273,"Focus",2018,"Manual",14298,"Petrol",145,58.9,1
6111,"Edge",2016,"Manual",22347,"Diesel",160,48.7,2
3748,"Focus",2018,"Manual",10441,"Diesel",150,74.3,1.5
1204,"Kuga",2017,"Semi-Auto",8666,"Diesel",145,58.9,1.5
14625,"Fiesta",2018,"Manual",31620,"Diesel",145,58.9,1.5
4983,"Focus",2018,"Manual",8026,"Petrol",145,57.7,1
6577,"Focus",2015,"Manual",47861,"Diesel",0,74.3,1.5
15526,"Kuga",2019,"Manual",5242,"Diesel",145,36.7,2
486,"Fiesta",2014,"Manual",64327,"Diesel",0,76.4,1.5
6736,"Fiesta",2014,"Manual",18391,"Petrol",0,65.7,1
6010,"S-MAX",2016,"Automatic",33261,"Petrol",260,35.8,2
1818,"Fiesta",2017,"Manual",5551,"Petrol",20,62.8,1
5645,"Focus",2015,"Manual",35157,"Diesel",20,67.3,2
4739,"B-MAX",2016,"Manual",13481,"Petrol",30,55.4,1
12945,"Ka+",2018,"Manual",13326,"Petrol",145,57.7,1.2
6962,"Fiesta",2019,"Manual",2635,"Petrol",145,58.9,1
2886,"Ka+",2017,"Manual",29375,"Petrol",150,57.7,1.2
783,"B-MAX",2013,"Semi-Auto",33155,"Petrol",160,44.1,1.6
16286,"Focus",2015,"Manual",66804,"Diesel",0,74.3,1.5
15374,"Focus",2017,"Manual",21847,"Petrol",145,60.1,1
17668,"Fiesta",2016,"Manual",44545,"Petrol",125,54.3,1.2
2341,"Ka+",2017,"Manual",6073,"Petrol",145,57.7,1.2
13747,"Kuga",2019,"Manual",5812,"Diesel",145,54.3,1.5
7702,"Focus",2018,"Manual",7732,"Petrol",145,60.1,1
15563,"Fiesta",2019,"Manual",9930,"Diesel",145,58.9,1.5
14711,"EcoSport",2018,"Manual",16908,"Petrol",150,54.3,1
14244,"S-MAX",2016,"Manual",36918,"Diesel",125,56.5,2
2959,"Ka+",2018,"Manual",15707,"Petrol",145,57.7,1.2
9579,"Focus",2020,"Manual",350,"Petrol",150,34.5,2.3
7018,"S-MAX",2016,"Manual",30457,"Diesel",125,56.5,2
3764,"Kuga",2017,"Manual",19172,"Diesel",145,60.1,2
15804,"Fiesta",2017,"Manual",37566,"Petrol",0,65.7,1
5748,"Fiesta",2019,"Manual",17456,"Petrol",145,60.1,1
8473,"Focus",2018,"Manual",10000,"Petrol",145,57.7,1
237,"Focus",2017,"Manual",19593,"Petrol",145,41.5,2
17915,"EcoSport",2019,"Automatic",15,"Petrol",145,45.6,1
11963,"Edge",2019,"Automatic",4694,"Diesel",145,37.2,2
17100,"Kuga",2016,"Automatic",50914,"Diesel",150,52.3,2
1374,"Fiesta",2017,"Manual",13106,"Petrol",145,47.9,1.6
9634,"Fiesta",2013,"Manual",28620,"Petrol",0,65.7,1
12405,"Fiesta",2018,"Manual",10985,"Petrol",145,55.4,1.1
15633,"S-MAX",2013,"Automatic",42522,"Diesel",200,47.1,2
11428,"C-MAX",2013,"Manual",22593,"Petrol",30,55.4,1
16074,"Focus",2016,"Manual",19488,"Diesel",20,67.3,2
2731,"Fiesta",2018,"Manual",13811,"Petrol",145,65.7,1
7549,"Fiesta",2017,"Manual",16571,"Petrol",125,54.3,1.2
7704,"Fiesta",2018,"Manual",17693,"Petrol",145,62.8,1
5419,"Fiesta",2015,"Manual",31048,"Diesel",0,76.4,1.5
3915,"Fiesta",2018,"Manual",12875,"Petrol",145,64.2,1.1
14199,"Fiesta",2014,"Manual",26219,"Petrol",30,54.3,1.2
13915,"Kuga",2019,"Manual",7877,"Diesel",145,38.2,2
12591,"Focus",2018,"Manual",16818,"Petrol",145,41.5,2
1559,"Focus",2017,"Manual",20536,"Petrol",150,60.1,1
17815,"Grand Tourneo Connect",2019,"Manual",6937,"Diesel",145,61.4,1.5
8489,"Mondeo",2016,"Semi-Auto",70729,"Diesel",125,58.9,2
10707,"Galaxy",2017,"Manual",37881,"Diesel",125,56.5,2
1304,"Kuga",2017,"Manual",33503,"Diesel",145,54.3,2
7623,"Focus",2016,"Manual",29229,"Diesel",20,67.3,2
5338,"Fiesta",2018,"Manual",7244,"Petrol",145,58.9,1
